place_id,display_name,place_name,name_source,activity_category,classification_confidence,lga_name,longitude,latitude,feature_type,feature_subtype,decision,source_dataset,source_record_id
vicmap_foi_1342204,Panaia Boulevard Reserve - Playground,Panaia Boulevard Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.6759496,-37.748906186,recreational resource,playground,include,vicmap_foi,1342204
vicmap_foi_1342205,Caucasus Street Reserve - Playground,Caucasus Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.694937275,-37.761222653,recreational resource,playground,include,vicmap_foi,1342205
vicmap_foi_1342206,Lancefield Circuit Reserve - Playground,Lancefield Circuit Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.5580451,-37.796659952,recreational resource,playground,include,vicmap_foi,1342206
vicmap_foi_1342207,Splendour Circuit Reserve - Playground,Splendour Circuit Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.701437091,-37.623192842,recreational resource,playground,include,vicmap_foi,1342207
vicmap_foi_1342208,Stefan Drive Reserve - Playground,Stefan Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.567743336,-37.662416365,recreational resource,playground,include,vicmap_foi,1342208
vicmap_foi_1342209,Arnolds Creek Estate Reserve - Playground,Arnolds Creek Estate Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.538910444,-37.66334399,recreational resource,playground,include,vicmap_foi,1342209
vicmap_foi_1342210,Marlo Drive Reserve - Playground,Marlo Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.557024799,-37.668039914,recreational resource,playground,include,vicmap_foi,1342210
vicmap_foi_1342211,Westlake Drive Reserve - Playground,Westlake Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.544236094,-37.680492106,recreational resource,playground,include,vicmap_foi,1342211
vicmap_foi_1342212,The Outlook Reserve - Playground,The Outlook Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.745846191,-37.684132732,recreational resource,playground,include,vicmap_foi,1342212
vicmap_foi_1342213,Kenswick Drive Reserve - Playground East,Kenswick Drive Reserve - Playground East,vicmap_name_label,playground,high,MELTON,144.756047567,-37.686898128,recreational resource,playground,include,vicmap_foi,1342213
vicmap_foi_1342214,Rosina Drive Reserve - Playground,Rosina Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.569878434,-37.687035126,recreational resource,playground,include,vicmap_foi,1342214
vicmap_foi_1342215,Fieldstone Way Reserve - Playground,Fieldstone Way Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.55280449,-37.690778037,recreational resource,playground,include,vicmap_foi,1342215
vicmap_foi_1342216,Parkwood Green Community Centre - Playground,Parkwood Green Community Centre - Playground,vicmap_name_label,playground,high,MELTON,144.746180734,-37.698986095,recreational resource,playground,include,vicmap_foi,1342216
vicmap_foi_1342217,Mamic Boulevard Reserve - Playground,Mamic Boulevard Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.720766713,-37.700970191,recreational resource,playground,include,vicmap_foi,1342217
vicmap_foi_1342218,Kurrajong Crescent Reserve - Playground,Kurrajong Crescent Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.574857839,-37.701399044,recreational resource,playground,include,vicmap_foi,1342218
vicmap_foi_1342219,Allenby Road Reserve - Playground,Allenby Road Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.745056682,-37.70197492,recreational resource,playground,include,vicmap_foi,1342219
vicmap_foi_1342220,Botanica Springs Childrens And Community Centre - Playground,Botanica Springs Childrens And Community Centre - Playground,vicmap_name_label,playground,high,MELTON,144.54535611,-37.702674254,recreational resource,playground,include,vicmap_foi,1342220
vicmap_foi_1342221,Mawson Gardens - Playground,Mawson Gardens - Playground,vicmap_name_label,playground,high,MELTON,144.725721152,-37.703303233,recreational resource,playground,include,vicmap_foi,1342221
vicmap_foi_1342222,Mount Carberry Preschool - Playground,Mount Carberry Preschool - Playground,vicmap_name_label,playground,high,MELTON,144.573680431,-37.70624095,recreational resource,playground,include,vicmap_foi,1342222
vicmap_foi_1342223,Bonniebrook Road Reserve - Playground,Bonniebrook Road Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.680189316,-37.707233292,recreational resource,playground,include,vicmap_foi,1342223
vicmap_foi_1342224,Northgate Linear Park - Playground,Northgate Linear Park - Playground,vicmap_name_label,playground,high,MELTON,144.73927995,-37.707695563,recreational resource,playground,include,vicmap_foi,1342224
vicmap_foi_1342225,Rushmore Way Drainage Reserve - Playground,Rushmore Way Drainage Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.688731727,-37.715628399,recreational resource,playground,include,vicmap_foi,1342225
vicmap_foi_1342226,Louisville Drive Reserve - Playground,Louisville Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.626615693,-37.718691136,recreational resource,playground,include,vicmap_foi,1342226
vicmap_foi_1342227,Brasilia Street - Playground,Brasilia Street - Playground,vicmap_name_label,playground,high,MELTON,144.595589487,-37.718960188,recreational resource,playground,include,vicmap_foi,1342227
vicmap_foi_1342228,Commonwealth Drive Reserve - Dog Playground,Commonwealth Drive Reserve - Dog Playground,vicmap_name_label,playground,high,MELTON,144.667341962,-37.719406805,recreational resource,playground,include,vicmap_foi,1342228
vicmap_foi_1342229,Stockade Way Reserve - Playground,Stockade Way Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.673491935,-37.719598845,recreational resource,playground,include,vicmap_foi,1342229
vicmap_foi_1342230,Mushu Street Reserve - Playground,Mushu Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.706852368,-37.720145697,recreational resource,playground,include,vicmap_foi,1342230
vicmap_foi_1342231,Lucas Terrace Reserve - Playground,Lucas Terrace Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.749847866,-37.721376469,recreational resource,playground,include,vicmap_foi,1342231
vicmap_foi_1342232,Arbouton Park - Playground,Arbouton Park - Playground,vicmap_name_label,playground,high,MELTON,144.657348226,-37.722561342,recreational resource,playground,include,vicmap_foi,1342232
vicmap_foi_1342233,Cypress Views Village Park - Playground,Cypress Views Village Park - Playground,vicmap_name_label,playground,high,MELTON,144.741684546,-37.725233897,recreational resource,playground,include,vicmap_foi,1342233
vicmap_foi_1342234,Cranwell Square - Playground,Cranwell Square - Playground,vicmap_name_label,playground,high,MELTON,144.748772672,-37.725671056,recreational resource,playground,include,vicmap_foi,1342234
vicmap_foi_1342235,Honeydew Way Reserve - Playground,Honeydew Way Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.660438535,-37.735448528,recreational resource,playground,include,vicmap_foi,1342235
vicmap_foi_1342237,Brookside Childrens And Community Centre - Playground,Brookside Childrens And Community Centre - Playground,vicmap_name_label,playground,high,MELTON,144.736968359,-37.746627306,recreational resource,playground,include,vicmap_foi,1342237
vicmap_foi_1342238,Kangri Street Reserve - Playground,Kangri Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.692163608,-37.758530733,recreational resource,playground,include,vicmap_foi,1342238
vicmap_foi_1342239,Redbank Street Reserve - Playground,Redbank Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.54695373,-37.786587617,recreational resource,playground,include,vicmap_foi,1342239
vicmap_foi_1342240,Bouquet Circuit Reserve - Playground,Bouquet Circuit Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.697635712,-37.623095814,recreational resource,playground,include,vicmap_foi,1342240
vicmap_foi_1342241,Archer Drive Reserve - Playground 2,Archer Drive Reserve - Playground 2,vicmap_name_label,playground,high,MELTON,144.597044534,-37.657859969,recreational resource,playground,include,vicmap_foi,1342241
vicmap_foi_1342242,Kirkton Park - Playground,Kirkton Park - Playground,vicmap_name_label,playground,high,MELTON,144.596493671,-37.664698562,recreational resource,playground,include,vicmap_foi,1342242
vicmap_foi_1342243,Centenary Park - Playground,Centenary Park - Playground,vicmap_name_label,playground,high,MELTON,144.574133085,-37.670180235,recreational resource,playground,include,vicmap_foi,1342243
vicmap_foi_1342244,Killarney Lakes Reserve - Playground,Killarney Lakes Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.605407458,-37.679751547,recreational resource,playground,include,vicmap_foi,1342244
vicmap_foi_1342245,Hannah Watts Park - Playground,Hannah Watts Park - Playground,vicmap_name_label,playground,high,MELTON,144.592056394,-37.683492335,recreational resource,playground,include,vicmap_foi,1342245
vicmap_foi_1342246,The Regency Reserve - Playground,The Regency Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.731876777,-37.685734825,recreational resource,playground,include,vicmap_foi,1342246
vicmap_foi_1342247,John Paul Drive Reserve - Playground,John Paul Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.750151458,-37.694149407,recreational resource,playground,include,vicmap_foi,1342247
vicmap_foi_1342248,Brookfield Childrens Services Centre - Playground,Brookfield Childrens Services Centre - Playground,vicmap_name_label,playground,high,MELTON,144.563943911,-37.694594218,recreational resource,playground,include,vicmap_foi,1342248
vicmap_foi_1342249,Fraser Street Reserve - Playground,Fraser Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.580390996,-37.698642872,recreational resource,playground,include,vicmap_foi,1342249
vicmap_foi_1342259,Auburn Drive Reserve - Playground,Auburn Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.721905296,-37.715515828,recreational resource,playground,include,vicmap_foi,1342259
vicmap_foi_1342250,Orange Drive Reserve - Playground,Orange Drive Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.715458868,-37.700347693,recreational resource,playground,include,vicmap_foi,1342250
vicmap_foi_1342251,Acacia Crescent Reserve - Playground,Acacia Crescent Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.574863153,-37.700278026,recreational resource,playground,include,vicmap_foi,1342251
vicmap_foi_1342252,Wild Orchid Street Reserve - Playground,Wild Orchid Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.540346774,-37.701290843,recreational resource,playground,include,vicmap_foi,1342252
vicmap_foi_1342253,Dobell Crescent Reserve - Playground,Dobell Crescent Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.738360123,-37.704944446,recreational resource,playground,include,vicmap_foi,1342253
vicmap_foi_1342254,Taylors Hill Central Park - Playground,Taylors Hill Central Park - Playground,vicmap_name_label,playground,high,MELTON,144.751518701,-37.70802158,recreational resource,playground,include,vicmap_foi,1342254
vicmap_foi_1342255,Cetona Street Reserve - Playground,Cetona Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.720800448,-37.708187311,recreational resource,playground,include,vicmap_foi,1342255
vicmap_foi_1342256,Morton Homestead North - Playground,Morton Homestead North - Playground,vicmap_name_label,playground,high,MELTON,144.755912345,-37.708422602,recreational resource,playground,include,vicmap_foi,1342256
vicmap_foi_1342257,Stagecoach Way Reserve - Playground,Stagecoach Way Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.672968058,-37.712350292,recreational resource,playground,include,vicmap_foi,1342257
vicmap_foi_1342258,Taylors Hill Recreation Reserve - Playground,Taylors Hill Recreation Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.754534911,-37.713644189,recreational resource,playground,include,vicmap_foi,1342258
vicmap_foi_1342260,Bridge Road Childrens And Community Centre - Playground,Bridge Road Childrens And Community Centre - Playground,vicmap_name_label,playground,high,MELTON,144.588876613,-37.715524367,recreational resource,playground,include,vicmap_foi,1342260
vicmap_foi_1342261,Walton Street Reserve - Playground,Walton Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.568706613,-37.715963753,recreational resource,playground,include,vicmap_foi,1342261
vicmap_foi_1342262,North Terrace Reserve - Playground,North Terrace Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.741985407,-37.71988256,recreational resource,playground,include,vicmap_foi,1342262
vicmap_foi_1342263,Barwon Street Reserve - Playground,Barwon Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.753717172,-37.721883498,recreational resource,playground,include,vicmap_foi,1342263
vicmap_foi_1342007,Parsley Street Reserve - Playground,Parsley Street Reserve - Playground,vicmap_name_label,playground,high,MELTON,144.735980434,-37.726219782,recreational resource,playground,include,vicmap_foi,1342007
vicmap_foi_1342008,Cobblestone Green Reserve - Playground 2,Cobblestone Green Reserve - Playground 2,vicmap_name_label,playground,high,MELTON,144.74307975,-37.742842011,recreational resource,playground,include,vicmap_foi,1342008
