site_name,display_name,lga_code,timestamp_local,timestamp_utc,latitude,longitude,temperature_c,apparent_temperature_c,precipitation_probability_pct,weather_code,weather_description,wind_speed_kmh,wind_gusts_kmh,uv_index,pm2_5_ugm3,pm10_ugm3,air_quality_available
glen_eira,Glen Eira,22310,2026-08-27T06:00:00+10:00,2026-08-26T20:00:00+00:00,-37.89947547268133,145.04104488479757,7.2,5.4,0,0,clear_sky,4.1,9.4,0.0,13.4,17.5,true
glen_eira,Glen Eira,22310,2026-08-27T07:00:00+10:00,2026-08-26T21:00:00+00:00,-37.89947547268133,145.04104488479757,6.5,4.7,0,0,clear_sky,4.0,7.9,0.05,16.2,19.8,true
glen_eira,Glen Eira,22310,2026-08-27T08:00:00+10:00,2026-08-26T22:00:00+00:00,-37.89947547268133,145.04104488479757,7.8,5.9,0,0,clear_sky,5.6,11.5,0.35,20.4,22.5,true
glen_eira,Glen Eira,22310,2026-08-27T09:00:00+10:00,2026-08-26T23:00:00+00:00,-37.89947547268133,145.04104488479757,9.5,8.0,0,0,clear_sky,3.7,12.6,1.1,15.4,18.1,true
glen_eira,Glen Eira,22310,2026-08-27T10:00:00+10:00,2026-08-27T00:00:00+00:00,-37.89947547268133,145.04104488479757,11.2,10.0,0,1,mainly_clear,2.7,13.0,2.15,10.3,14.5,true
glen_eira,Glen Eira,22310,2026-08-27T11:00:00+10:00,2026-08-27T01:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,11.5,0,2,partly_cloudy,1.5,13.3,2.65,9.5,13.8,true
glen_eira,Glen Eira,22310,2026-08-27T12:00:00+10:00,2026-08-27T02:00:00+00:00,-37.89947547268133,145.04104488479757,13.4,12.8,0,3,overcast,1.5,12.6,3.25,9.2,13.4,true
glen_eira,Glen Eira,22310,2026-08-27T13:00:00+10:00,2026-08-27T03:00:00+00:00,-37.89947547268133,145.04104488479757,13.9,13.4,0,1,mainly_clear,1.4,13.0,3.3,9.6,13.7,true
glen_eira,Glen Eira,22310,2026-08-27T14:00:00+10:00,2026-08-27T04:00:00+00:00,-37.89947547268133,145.04104488479757,14.2,13.4,0,0,clear_sky,3.8,15.1,2.6,9.9,13.9,true
glen_eira,Glen Eira,22310,2026-08-27T15:00:00+10:00,2026-08-27T05:00:00+00:00,-37.89947547268133,145.04104488479757,13.9,12.2,0,0,clear_sky,8.1,22.3,1.5,10.1,14.2,true
glen_eira,Glen Eira,22310,2026-08-27T16:00:00+10:00,2026-08-27T06:00:00+00:00,-37.89947547268133,145.04104488479757,13.4,11.2,0,0,clear_sky,10.9,26.6,0.6,9.9,13.9,true
glen_eira,Glen Eira,22310,2026-08-27T17:00:00+10:00,2026-08-27T07:00:00+00:00,-37.89947547268133,145.04104488479757,13.0,11.7,0,3,overcast,4.9,26.3,0.15,11.4,15.3,true
glen_eira,Glen Eira,22310,2026-08-27T18:00:00+10:00,2026-08-27T08:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,11.9,0,3,overcast,1.7,10.1,0.0,15.5,19.2,true
glen_eira,Glen Eira,22310,2026-08-27T19:00:00+10:00,2026-08-27T09:00:00+00:00,-37.89947547268133,145.04104488479757,12.6,11.6,0,3,overcast,4.0,8.3,0.0,19.1,22.8,true
glen_eira,Glen Eira,22310,2026-08-27T20:00:00+10:00,2026-08-27T10:00:00+00:00,-37.89947547268133,145.04104488479757,12.1,11.4,0,3,overcast,2.4,8.3,0.0,22.3,25.8,true
glen_eira,Glen Eira,22310,2026-08-27T21:00:00+10:00,2026-08-27T11:00:00+00:00,-37.89947547268133,145.04104488479757,11.2,10.6,0,3,overcast,1.1,4.0,0.0,25.4,28.8,true
glen_eira,Glen Eira,22310,2026-08-27T22:00:00+10:00,2026-08-27T12:00:00+00:00,-37.89947547268133,145.04104488479757,10.6,9.6,0,3,overcast,3.5,7.2,0.0,26.4,29.2,true
glen_eira,Glen Eira,22310,2026-08-27T23:00:00+10:00,2026-08-27T13:00:00+00:00,-37.89947547268133,145.04104488479757,10.4,9.3,0,3,overcast,3.6,7.2,0.0,23.2,25.2,true
glen_eira,Glen Eira,22310,2026-08-28T00:00:00+10:00,2026-08-27T14:00:00+00:00,-37.89947547268133,145.04104488479757,10.9,9.3,0,3,overcast,6.5,11.9,0.0,19.4,21.0,true
glen_eira,Glen Eira,22310,2026-08-28T01:00:00+10:00,2026-08-27T15:00:00+00:00,-37.89947547268133,145.04104488479757,10.6,8.7,0,1,mainly_clear,9.3,17.6,0.0,16.6,18.0,true
glen_eira,Glen Eira,22310,2026-08-28T02:00:00+10:00,2026-08-27T16:00:00+00:00,-37.89947547268133,145.04104488479757,9.5,7.4,0,2,partly_cloudy,9.4,19.4,0.0,13.8,15.0,true
glen_eira,Glen Eira,22310,2026-08-28T03:00:00+10:00,2026-08-27T17:00:00+00:00,-37.89947547268133,145.04104488479757,8.8,6.7,0,3,overcast,8.2,18.7,0.0,11.1,12.2,true
glen_eira,Glen Eira,22310,2026-08-28T04:00:00+10:00,2026-08-27T18:00:00+00:00,-37.89947547268133,145.04104488479757,8.6,6.3,0,3,overcast,8.3,16.6,0.0,8.7,9.7,true
glen_eira,Glen Eira,22310,2026-08-28T05:00:00+10:00,2026-08-27T19:00:00+00:00,-37.89947547268133,145.04104488479757,8.8,6.3,0,0,clear_sky,9.1,17.3,0.0,7.4,8.6,true
glen_eira,Glen Eira,22310,2026-08-28T06:00:00+10:00,2026-08-27T20:00:00+00:00,-37.89947547268133,145.04104488479757,8.7,6.2,0,0,clear_sky,9.1,17.6,0.0,6.6,8.0,true
glen_eira,Glen Eira,22310,2026-08-28T07:00:00+10:00,2026-08-27T21:00:00+00:00,-37.89947547268133,145.04104488479757,8.4,5.9,0,0,clear_sky,8.7,18.4,0.0,7.2,8.5,true
glen_eira,Glen Eira,22310,2026-08-28T08:00:00+10:00,2026-08-27T22:00:00+00:00,-37.89947547268133,145.04104488479757,9.5,7.1,2,0,clear_sky,9.3,18.4,0.1,8.5,10.0,true
glen_eira,Glen Eira,22310,2026-08-28T09:00:00+10:00,2026-08-27T23:00:00+00:00,-37.89947547268133,145.04104488479757,11.4,9.5,4,0,clear_sky,7.9,19.8,0.35,10.3,11.9,true
glen_eira,Glen Eira,22310,2026-08-28T10:00:00+10:00,2026-08-28T00:00:00+00:00,-37.89947547268133,145.04104488479757,13.5,11.7,8,2,partly_cloudy,6.9,19.1,0.85,8.8,10.7,true
glen_eira,Glen Eira,22310,2026-08-28T11:00:00+10:00,2026-08-28T01:00:00+00:00,-37.89947547268133,145.04104488479757,14.6,13.3,12,3,overcast,4.3,19.1,1.8,7.7,9.7,true
glen_eira,Glen Eira,22310,2026-08-28T12:00:00+10:00,2026-08-28T02:00:00+00:00,-37.89947547268133,145.04104488479757,14.6,13.6,18,3,overcast,2.7,14.8,2.65,5.8,7.7,true
glen_eira,Glen Eira,22310,2026-08-28T13:00:00+10:00,2026-08-28T03:00:00+00:00,-37.89947547268133,145.04104488479757,14.7,14.0,24,3,overcast,1.8,9.7,3.1,6.0,8.6,true
glen_eira,Glen Eira,22310,2026-08-28T14:00:00+10:00,2026-08-28T04:00:00+00:00,-37.89947547268133,145.04104488479757,14.4,13.8,35,51,light_drizzle,3.7,10.8,2.5,7.4,11.3,true
glen_eira,Glen Eira,22310,2026-08-28T15:00:00+10:00,2026-08-28T05:00:00+00:00,-37.89947547268133,145.04104488479757,13.8,13.3,46,53,moderate_drizzle,5.1,14.8,1.55,8.7,13.7,true
glen_eira,Glen Eira,22310,2026-08-28T16:00:00+10:00,2026-08-28T06:00:00+00:00,-37.89947547268133,145.04104488479757,13.5,13.9,51,80,slight_rain_showers,0.9,14.0,0.65,10.0,15.7,true
glen_eira,Glen Eira,22310,2026-08-28T17:00:00+10:00,2026-08-28T07:00:00+00:00,-37.89947547268133,145.04104488479757,13.6,13.9,43,3,overcast,0.9,7.9,0.15,11.0,17.3,true
glen_eira,Glen Eira,22310,2026-08-28T18:00:00+10:00,2026-08-28T08:00:00+00:00,-37.89947547268133,145.04104488479757,13.2,13.7,27,3,overcast,0.9,5.8,0.0,13.9,20.7,true
glen_eira,Glen Eira,22310,2026-08-28T19:00:00+10:00,2026-08-28T09:00:00+00:00,-37.89947547268133,145.04104488479757,13.0,13.1,14,51,light_drizzle,2.8,5.4,0.0,17.2,23.7,true
glen_eira,Glen Eira,22310,2026-08-28T20:00:00+10:00,2026-08-28T10:00:00+00:00,-37.89947547268133,145.04104488479757,12.6,12.3,7,51,light_drizzle,4.8,8.6,0.0,20.1,27.0,true
glen_eira,Glen Eira,22310,2026-08-28T21:00:00+10:00,2026-08-28T11:00:00+00:00,-37.89947547268133,145.04104488479757,11.8,11.4,3,1,mainly_clear,3.6,10.1,0.0,21.8,28.8,true
glen_eira,Glen Eira,22310,2026-08-28T22:00:00+10:00,2026-08-28T12:00:00+00:00,-37.89947547268133,145.04104488479757,11.1,10.5,0,1,mainly_clear,3.6,5.8,0.0,22.8,29.9,true
glen_eira,Glen Eira,22310,2026-08-28T23:00:00+10:00,2026-08-28T13:00:00+00:00,-37.89947547268133,145.04104488479757,11.0,10.5,0,2,partly_cloudy,2.4,5.8,0.0,23.4,30.6,true
glen_eira,Glen Eira,22310,2026-08-29T00:00:00+10:00,2026-08-28T14:00:00+00:00,-37.89947547268133,145.04104488479757,10.7,10.3,1,51,light_drizzle,1.7,3.2,0.0,23.7,31.0,true
glen_eira,Glen Eira,22310,2026-08-29T01:00:00+10:00,2026-08-28T15:00:00+00:00,-37.89947547268133,145.04104488479757,11.1,10.5,2,51,light_drizzle,4.4,7.9,0.0,23.3,30.3,true
glen_eira,Glen Eira,22310,2026-08-29T02:00:00+10:00,2026-08-28T16:00:00+00:00,-37.89947547268133,145.04104488479757,10.7,9.9,3,3,overcast,5.1,8.3,0.0,21.3,27.4,true
glen_eira,Glen Eira,22310,2026-08-29T03:00:00+10:00,2026-08-28T17:00:00+00:00,-37.89947547268133,145.04104488479757,10.9,9.6,4,51,light_drizzle,9.0,16.2,0.0,17.9,23.1,true
glen_eira,Glen Eira,22310,2026-08-29T04:00:00+10:00,2026-08-28T18:00:00+00:00,-37.89947547268133,145.04104488479757,10.7,9.3,4,3,overcast,9.6,18.0,0.0,14.8,19.2,true
glen_eira,Glen Eira,22310,2026-08-29T05:00:00+10:00,2026-08-28T19:00:00+00:00,-37.89947547268133,145.04104488479757,10.2,8.9,3,2,partly_cloudy,8.3,17.6,0.0,12.3,16.1,true
glen_eira,Glen Eira,22310,2026-08-29T06:00:00+10:00,2026-08-28T20:00:00+00:00,-37.89947547268133,145.04104488479757,9.4,8.0,1,1,mainly_clear,7.7,15.5,0.0,11.1,14.4,true
glen_eira,Glen Eira,22310,2026-08-29T07:00:00+10:00,2026-08-28T21:00:00+00:00,-37.89947547268133,145.04104488479757,8.8,7.3,0,0,clear_sky,6.8,14.4,0.05,12.4,15.3,true
glen_eira,Glen Eira,22310,2026-08-29T08:00:00+10:00,2026-08-28T22:00:00+00:00,-37.89947547268133,145.04104488479757,9.2,7.8,0,0,clear_sky,6.7,14.8,0.25,14.0,16.9,true
glen_eira,Glen Eira,22310,2026-08-29T09:00:00+10:00,2026-08-28T23:00:00+00:00,-37.89947547268133,145.04104488479757,9.9,8.6,1,1,mainly_clear,6.9,19.1,0.7,12.3,16.1,true
glen_eira,Glen Eira,22310,2026-08-29T10:00:00+10:00,2026-08-29T00:00:00+00:00,-37.89947547268133,145.04104488479757,11.1,9.8,2,1,mainly_clear,7.0,20.2,1.25,12.3,17.6,true
glen_eira,Glen Eira,22310,2026-08-29T11:00:00+10:00,2026-08-29T01:00:00+00:00,-37.89947547268133,145.04104488479757,12.0,10.4,2,1,mainly_clear,8.5,24.1,1.5,11.9,17.9,true
glen_eira,Glen Eira,22310,2026-08-29T12:00:00+10:00,2026-08-29T02:00:00+00:00,-37.89947547268133,145.04104488479757,12.7,10.9,1,1,mainly_clear,8.7,24.8,1.55,12.0,18.6,true
glen_eira,Glen Eira,22310,2026-08-29T13:00:00+10:00,2026-08-29T03:00:00+00:00,-37.89947547268133,145.04104488479757,13.1,11.2,0,3,overcast,10.4,27.7,1.6,11.8,18.5,true
glen_eira,Glen Eira,22310,2026-08-29T14:00:00+10:00,2026-08-29T04:00:00+00:00,-37.89947547268133,145.04104488479757,13.0,10.4,0,3,overcast,13.1,33.1,1.2,11.8,18.7,true
glen_eira,Glen Eira,22310,2026-08-29T15:00:00+10:00,2026-08-29T05:00:00+00:00,-37.89947547268133,145.04104488479757,12.8,10.2,0,51,light_drizzle,12.8,33.5,0.7,12.8,20.3,true
glen_eira,Glen Eira,22310,2026-08-29T16:00:00+10:00,2026-08-29T06:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,10.5,0,3,overcast,9.8,31.0,0.3,14.8,23.3,true
glen_eira,Glen Eira,22310,2026-08-29T17:00:00+10:00,2026-08-29T07:00:00+00:00,-37.89947547268133,145.04104488479757,12.3,10.5,0,3,overcast,8.6,23.4,0.1,16.6,26.0,true
glen_eira,Glen Eira,22310,2026-08-29T18:00:00+10:00,2026-08-29T08:00:00+00:00,-37.89947547268133,145.04104488479757,11.6,11.0,0,0,clear_sky,1.5,18.0,0.0,16.3,24.9,true
glen_eira,Glen Eira,22310,2026-08-29T19:00:00+10:00,2026-08-29T09:00:00+00:00,-37.89947547268133,145.04104488479757,10.7,9.9,0,2,partly_cloudy,1.9,2.9,0.0,15.7,22.8,true
glen_eira,Glen Eira,22310,2026-08-29T20:00:00+10:00,2026-08-29T10:00:00+00:00,-37.89947547268133,145.04104488479757,11.1,10.2,1,3,overcast,3.1,4.7,0.0,16.1,23.0,true
glen_eira,Glen Eira,22310,2026-08-29T21:00:00+10:00,2026-08-29T11:00:00+00:00,-37.89947547268133,145.04104488479757,11.9,10.7,1,3,overcast,6.3,11.5,0.0,16.3,23.1,true
glen_eira,Glen Eira,22310,2026-08-29T22:00:00+10:00,2026-08-29T12:00:00+00:00,-37.89947547268133,145.04104488479757,11.9,10.4,2,3,overcast,8.3,15.8,0.0,15.3,21.4,true
glen_eira,Glen Eira,22310,2026-08-29T23:00:00+10:00,2026-08-29T13:00:00+00:00,-37.89947547268133,145.04104488479757,11.5,9.9,2,51,light_drizzle,9.3,17.3,0.0,14.3,20.2,true
glen_eira,Glen Eira,22310,2026-08-30T00:00:00+10:00,2026-08-29T14:00:00+00:00,-37.89947547268133,145.04104488479757,11.0,9.5,2,51,light_drizzle,9.0,19.1,0.0,12.9,18.2,true
glen_eira,Glen Eira,22310,2026-08-30T01:00:00+10:00,2026-08-29T15:00:00+00:00,-37.89947547268133,145.04104488479757,10.3,8.9,2,3,overcast,7.2,17.6,0.0,11.4,16.2,true
glen_eira,Glen Eira,22310,2026-08-30T02:00:00+10:00,2026-08-29T16:00:00+00:00,-37.89947547268133,145.04104488479757,10.0,8.6,2,3,overcast,7.4,14.0,0.0,10.5,15.0,true
glen_eira,Glen Eira,22310,2026-08-30T03:00:00+10:00,2026-08-29T17:00:00+00:00,-37.89947547268133,145.04104488479757,9.6,8.1,2,2,partly_cloudy,7.0,14.0,0.0,9.8,14.2,true
glen_eira,Glen Eira,22310,2026-08-30T04:00:00+10:00,2026-08-29T18:00:00+00:00,-37.89947547268133,145.04104488479757,9.0,7.6,2,3,overcast,5.6,13.3,0.0,9.3,13.6,true
glen_eira,Glen Eira,22310,2026-08-30T05:00:00+10:00,2026-08-29T19:00:00+00:00,-37.89947547268133,145.04104488479757,8.8,7.3,1,2,partly_cloudy,5.6,11.9,0.0,9.0,13.3,true
glen_eira,Glen Eira,22310,2026-08-30T06:00:00+10:00,2026-08-29T20:00:00+00:00,-37.89947547268133,145.04104488479757,8.7,7.2,1,2,partly_cloudy,5.9,11.2,0.0,9.3,13.6,true
glen_eira,Glen Eira,22310,2026-08-30T07:00:00+10:00,2026-08-29T21:00:00+00:00,-37.89947547268133,145.04104488479757,9.0,7.5,0,1,mainly_clear,5.7,11.2,0.0,10.9,15.2,true
glen_eira,Glen Eira,22310,2026-08-30T08:00:00+10:00,2026-08-29T22:00:00+00:00,-37.89947547268133,145.04104488479757,9.8,8.6,0,2,partly_cloudy,5.0,13.0,0.2,12.5,17.0,true
glen_eira,Glen Eira,22310,2026-08-30T09:00:00+10:00,2026-08-29T23:00:00+00:00,-37.89947547268133,145.04104488479757,11.0,9.9,0,3,overcast,4.9,16.2,0.55,12.6,17.5,true
glen_eira,Glen Eira,22310,2026-08-30T10:00:00+10:00,2026-08-30T00:00:00+00:00,-37.89947547268133,145.04104488479757,12.1,10.8,0,3,overcast,6.3,19.4,1.15,12.1,17.4,true
glen_eira,Glen Eira,22310,2026-08-30T11:00:00+10:00,2026-08-30T01:00:00+00:00,-37.89947547268133,145.04104488479757,12.8,11.4,0,51,light_drizzle,7.5,22.7,1.8,12.1,18.2,true
glen_eira,Glen Eira,22310,2026-08-30T12:00:00+10:00,2026-08-30T02:00:00+00:00,-37.89947547268133,145.04104488479757,13.4,11.8,0,51,light_drizzle,8.6,25.9,2.35,11.8,18.1,true
glen_eira,Glen Eira,22310,2026-08-30T13:00:00+10:00,2026-08-30T03:00:00+00:00,-37.89947547268133,145.04104488479757,13.8,12.0,0,51,light_drizzle,9.5,28.1,2.55,11.8,18.2,true
glen_eira,Glen Eira,22310,2026-08-30T14:00:00+10:00,2026-08-30T04:00:00+00:00,-37.89947547268133,145.04104488479757,13.8,12.0,0,3,overcast,9.8,28.4,2.25,10.2,15.7,true
glen_eira,Glen Eira,22310,2026-08-30T15:00:00+10:00,2026-08-30T05:00:00+00:00,-37.89947547268133,145.04104488479757,13.5,11.7,0,3,overcast,9.8,27.7,1.35,10.0,15.2,true
glen_eira,Glen Eira,22310,2026-08-30T16:00:00+10:00,2026-08-30T06:00:00+00:00,-37.89947547268133,145.04104488479757,13.2,11.5,0,3,overcast,9.4,26.6,0.55,10.0,15.1,true
glen_eira,Glen Eira,22310,2026-08-30T17:00:00+10:00,2026-08-30T07:00:00+00:00,-37.89947547268133,145.04104488479757,12.8,11.3,0,3,overcast,8.5,25.9,0.1,10.0,15.3,true
glen_eira,Glen Eira,22310,2026-08-30T18:00:00+10:00,2026-08-30T08:00:00+00:00,-37.89947547268133,145.04104488479757,12.4,11.2,0,3,overcast,7.2,24.8,0.0,11.4,16.5,true
glen_eira,Glen Eira,22310,2026-08-30T19:00:00+10:00,2026-08-30T09:00:00+00:00,-37.89947547268133,145.04104488479757,12.1,11.1,0,3,overcast,5.9,23.0,0.0,11.4,15.7,true
glen_eira,Glen Eira,22310,2026-08-30T20:00:00+10:00,2026-08-30T10:00:00+00:00,-37.89947547268133,145.04104488479757,11.8,11.0,0,3,overcast,4.0,19.8,0.0,11.5,15.7,true
glen_eira,Glen Eira,22310,2026-08-30T21:00:00+10:00,2026-08-30T11:00:00+00:00,-37.89947547268133,145.04104488479757,11.5,11.0,0,3,overcast,1.9,15.5,0.0,12.4,16.7,true
glen_eira,Glen Eira,22310,2026-08-30T22:00:00+10:00,2026-08-30T12:00:00+00:00,-37.89947547268133,145.04104488479757,11.2,10.9,0,3,overcast,0.8,11.5,0.0,13.6,18.2,true
glen_eira,Glen Eira,22310,2026-08-30T23:00:00+10:00,2026-08-30T13:00:00+00:00,-37.89947547268133,145.04104488479757,11.0,10.6,0,3,overcast,1.1,8.3,,,,false
glen_eira,Glen Eira,22310,2026-08-31T00:00:00+10:00,2026-08-30T14:00:00+00:00,-37.89947547268133,145.04104488479757,10.8,10.4,0,3,overcast,1.1,5.0,,,,false
glen_eira,Glen Eira,22310,2026-08-31T01:00:00+10:00,2026-08-30T15:00:00+00:00,-37.89947547268133,145.04104488479757,10.6,10.2,0,3,overcast,1.1,3.2,,,,false
glen_eira,Glen Eira,22310,2026-08-31T02:00:00+10:00,2026-08-30T16:00:00+00:00,-37.89947547268133,145.04104488479757,10.6,10.2,0,3,overcast,1.4,3.2,,,,false
glen_eira,Glen Eira,22310,2026-08-31T03:00:00+10:00,2026-08-30T17:00:00+00:00,-37.89947547268133,145.04104488479757,10.5,10.1,0,3,overcast,2.1,4.3,,,,false
glen_eira,Glen Eira,22310,2026-08-31T04:00:00+10:00,2026-08-30T18:00:00+00:00,-37.89947547268133,145.04104488479757,10.5,10.0,0,3,overcast,2.7,5.8,,,,false
glen_eira,Glen Eira,22310,2026-08-31T05:00:00+10:00,2026-08-30T19:00:00+00:00,-37.89947547268133,145.04104488479757,10.2,9.6,0,3,overcast,3.7,7.2,,,,false
glen_eira,Glen Eira,22310,2026-08-31T06:00:00+10:00,2026-08-30T20:00:00+00:00,-37.89947547268133,145.04104488479757,9.9,9.1,0,3,overcast,4.7,8.6,,,,false
glen_eira,Glen Eira,22310,2026-08-31T07:00:00+10:00,2026-08-30T21:00:00+00:00,-37.89947547268133,145.04104488479757,9.9,9.0,0,3,overcast,5.1,10.1,,,,false
glen_eira,Glen Eira,22310,2026-08-31T08:00:00+10:00,2026-08-30T22:00:00+00:00,-37.89947547268133,145.04104488479757,10.3,9.5,0,3,overcast,4.2,11.5,,,,false
glen_eira,Glen Eira,22310,2026-08-31T09:00:00+10:00,2026-08-30T23:00:00+00:00,-37.89947547268133,145.04104488479757,11.1,10.4,0,3,overcast,3.6,12.6,,,,false
glen_eira,Glen Eira,22310,2026-08-31T10:00:00+10:00,2026-08-31T00:00:00+00:00,-37.89947547268133,145.04104488479757,12.1,11.3,0,3,overcast,3.8,14.0,,,,false
glen_eira,Glen Eira,22310,2026-08-31T11:00:00+10:00,2026-08-31T01:00:00+00:00,-37.89947547268133,145.04104488479757,13.4,12.9,0,2,partly_cloudy,2.9,15.1,,,,false
glen_eira,Glen Eira,22310,2026-08-31T12:00:00+10:00,2026-08-31T02:00:00+00:00,-37.89947547268133,145.04104488479757,14.9,14.8,0,1,mainly_clear,1.3,16.2,,,,false
glen_eira,Glen Eira,22310,2026-08-31T13:00:00+10:00,2026-08-31T03:00:00+00:00,-37.89947547268133,145.04104488479757,15.8,16.1,0,0,clear_sky,1.0,18.0,,,,false
glen_eira,Glen Eira,22310,2026-08-31T14:00:00+10:00,2026-08-31T04:00:00+00:00,-37.89947547268133,145.04104488479757,15.6,15.5,0,0,clear_sky,4.3,22.0,,,,false
glen_eira,Glen Eira,22310,2026-08-31T15:00:00+10:00,2026-08-31T05:00:00+00:00,-37.89947547268133,145.04104488479757,14.7,13.5,0,0,clear_sky,8.3,27.0,,,,false
glen_eira,Glen Eira,22310,2026-08-31T16:00:00+10:00,2026-08-31T06:00:00+00:00,-37.89947547268133,145.04104488479757,13.8,12.3,0,0,clear_sky,10.3,30.2,,,,false
glen_eira,Glen Eira,22310,2026-08-31T17:00:00+10:00,2026-08-31T07:00:00+00:00,-37.89947547268133,145.04104488479757,12.9,11.5,0,0,clear_sky,8.6,29.5,,,,false
glen_eira,Glen Eira,22310,2026-08-31T18:00:00+10:00,2026-08-31T08:00:00+00:00,-37.89947547268133,145.04104488479757,11.8,10.9,0,0,clear_sky,5.1,27.0,,,,false
glen_eira,Glen Eira,22310,2026-08-31T19:00:00+10:00,2026-08-31T09:00:00+00:00,-37.89947547268133,145.04104488479757,11.3,10.9,0,0,clear_sky,1.4,24.8,,,,false
glen_eira,Glen Eira,22310,2026-08-31T20:00:00+10:00,2026-08-31T10:00:00+00:00,-37.89947547268133,145.04104488479757,11.6,10.9,0,0,clear_sky,3.9,24.5,,,,false
glen_eira,Glen Eira,22310,2026-08-31T21:00:00+10:00,2026-08-31T11:00:00+00:00,-37.89947547268133,145.04104488479757,12.3,10.9,0,0,clear_sky,9.0,24.5,,,,false
glen_eira,Glen Eira,22310,2026-08-31T22:00:00+10:00,2026-08-31T12:00:00+00:00,-37.89947547268133,145.04104488479757,12.8,11.0,0,0,clear_sky,13.0,25.2,,,,false
glen_eira,Glen Eira,22310,2026-08-31T23:00:00+10:00,2026-08-31T13:00:00+00:00,-37.89947547268133,145.04104488479757,12.8,10.7,0,0,clear_sky,14.9,26.6,,,,false
glen_eira,Glen Eira,22310,2026-09-01T00:00:00+10:00,2026-08-31T14:00:00+00:00,-37.89947547268133,145.04104488479757,12.6,10.4,0,0,clear_sky,15.8,29.2,,,,false
glen_eira,Glen Eira,22310,2026-09-01T01:00:00+10:00,2026-08-31T15:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,10.1,0,0,clear_sky,16.7,31.7,,,,false
glen_eira,Glen Eira,22310,2026-09-01T02:00:00+10:00,2026-08-31T16:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,10.0,0,1,mainly_clear,18.2,34.9,,,,false
glen_eira,Glen Eira,22310,2026-09-01T03:00:00+10:00,2026-08-31T17:00:00+00:00,-37.89947547268133,145.04104488479757,12.7,10.0,0,2,partly_cloudy,19.4,38.2,,,,false
glen_eira,Glen Eira,22310,2026-09-01T04:00:00+10:00,2026-08-31T18:00:00+00:00,-37.89947547268133,145.04104488479757,12.8,9.9,0,3,overcast,20.7,41.4,,,,false
glen_eira,Glen Eira,22310,2026-09-01T05:00:00+10:00,2026-08-31T19:00:00+00:00,-37.89947547268133,145.04104488479757,12.6,9.6,0,3,overcast,21.6,43.6,,,,false
glen_eira,Glen Eira,22310,2026-09-01T06:00:00+10:00,2026-08-31T20:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,9.3,0,2,partly_cloudy,22.3,45.7,,,,false
glen_eira,Glen Eira,22310,2026-09-01T07:00:00+10:00,2026-08-31T21:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,9.2,0,2,partly_cloudy,22.9,47.9,,,,false
glen_eira,Glen Eira,22310,2026-09-01T08:00:00+10:00,2026-08-31T22:00:00+00:00,-37.89947547268133,145.04104488479757,13.7,10.2,0,2,partly_cloudy,24.3,51.8,,,,false
glen_eira,Glen Eira,22310,2026-09-01T09:00:00+10:00,2026-08-31T23:00:00+00:00,-37.89947547268133,145.04104488479757,14.1,10.5,0,1,mainly_clear,24.9,54.7,,,,false
glen_eira,Glen Eira,22310,2026-09-01T10:00:00+10:00,2026-09-01T00:00:00+00:00,-37.89947547268133,145.04104488479757,14.5,10.9,0,1,mainly_clear,25.2,57.2,,,,false
glen_eira,Glen Eira,22310,2026-09-01T11:00:00+10:00,2026-09-01T01:00:00+00:00,-37.89947547268133,145.04104488479757,15.2,11.6,3,2,partly_cloudy,25.3,60.5,,,,false
glen_eira,Glen Eira,22310,2026-09-01T12:00:00+10:00,2026-09-01T02:00:00+00:00,-37.89947547268133,145.04104488479757,16.2,12.8,8,2,partly_cloudy,25.6,64.1,,,,false
glen_eira,Glen Eira,22310,2026-09-01T13:00:00+10:00,2026-09-01T03:00:00+00:00,-37.89947547268133,145.04104488479757,17.3,13.7,13,2,partly_cloudy,25.9,67.7,,,,false
glen_eira,Glen Eira,22310,2026-09-01T14:00:00+10:00,2026-09-01T04:00:00+00:00,-37.89947547268133,145.04104488479757,18.2,14.5,19,3,overcast,26.0,70.6,,,,false
glen_eira,Glen Eira,22310,2026-09-01T15:00:00+10:00,2026-09-01T05:00:00+00:00,-37.89947547268133,145.04104488479757,18.8,15.3,25,3,overcast,25.6,73.1,,,,false
glen_eira,Glen Eira,22310,2026-09-01T16:00:00+10:00,2026-09-01T06:00:00+00:00,-37.89947547268133,145.04104488479757,19.0,15.6,31,3,overcast,24.3,73.8,,,,false
glen_eira,Glen Eira,22310,2026-09-01T17:00:00+10:00,2026-09-01T07:00:00+00:00,-37.89947547268133,145.04104488479757,18.5,15.4,38,53,moderate_drizzle,21.9,72.7,,,,false
glen_eira,Glen Eira,22310,2026-09-01T18:00:00+10:00,2026-09-01T08:00:00+00:00,-37.89947547268133,145.04104488479757,17.5,14.8,45,53,moderate_drizzle,19.5,70.2,,,,false
